frecuencia conceptId term razon_inactivo tipo_reemplazo replace_id replace_term
3 323539009 "producto que contiene amoxicilina 500 mg y clavulanato de potasio 125 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783670007 "amoxicilina (como trihidrato de amoxicilina) 500 mg y ácido clavulánico (como clavulanato de potasio) 125 mg por cada comprimido para administración oral"
5 324568001 "nitrofurantoína, 100 mg, cápsula de liberación modificada (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766020008 "nitrofurantoína 100 mg por cada cápsula de liberación prolongada para administración oral"
7 289209003 "problema del embarazo (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 8619003 infértil
7 289209003 "problema del embarazo (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 173300003 "trastorno del embarazo"
9 41957003 "ruptura espontánea de membranas fetales (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 169734005 "ruptura de membranas fetales espontánea"
1 409596002 "tos no productiva (hallazgo)" duplicado "IGUAL QUE" 11833005 "tos seca"
33 403676009 "herida quirúrgica no cicatrizada (trastorno)" erróneo "REEMPLAZADO POR" 781187003 "herida quirúrgica no cicatrizante"
2 394616008 "marcha inestable (hallazgo)" duplicado "IGUAL QUE" 22631008 "inestable durante la marcha"
6 400420008 "dextrosa 5 g/100 ml (5%), solución inyectable, vial de 500 ml (producto)" "no conformidad de componente con la política editorial"   
2 400538009 "lidocaína, 5% / acetato de hidrocortisona, 0,275%, ungüento (producto)" obsoleto "REEMPLAZADO POR" 785185000 "acetato de hidrocortisona 2,75 microgramos/mg y clorhidrato de lidocaína 50 microgramos/mg, ungüento cutáneo"
1 415168001 "sangrado poscoital en la premenopausia (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 48880000 "hemorragia postcoital"
125 423266009 "producto que contiene levotiroxina sódica 75 microgramos por cada cápsula para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783646008 "levotiroxina sódica anhidra 75 microgramos por cada cápsula para administración oral de liberación convencional"
213 424608008 "producto que contiene levotiroxina sódica 100 microgramos por cada cápsula para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783638007 "levotiroxina sódica anhidra 100 microgramos por cada cápsula para administración oral de liberación convencional"
8 425992006 "ácido valproico, 250 mg/5 ml, jarabe (producto)" obsoleto "REEMPLAZADO POR" 784887002 "ácido valproico 50 mg/ml, solución oral"
1 429588003 "warfarina, 2mg/ml, polvo para solución inyectable (producto)" obsoleto "REEMPLAZADO POR" 785991004 "warfarina sódica 5 mg por cada vial de polvo para solución inyectable"
40 57135007 "accidente que involucra un vehículo de transporte terrestre (evento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 214031005 "accidente de tránsito de vehículo de motor"
1 733908002 "líquidos por vía oral ofrecidos (situación)" "no conformidad de componente con la política editorial"   
12 73639000 "droga de venta bajo receta (producto)" "no conformidad de componente con la política editorial"   
150 108385001 "agente antipsicótico derivado de benzisoxazol (producto)" "no conformidad de componente con la política editorial"   
0 209348003 "fractura-luxación o subluxación del tobillo (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 263115008 "fractura-subluxación de la articulación del tobillo"
0 209348003 "fractura-luxación o subluxación del tobillo (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 263091001 "fractura-luxación de la articulación del tobillo"
54 198212006 "vaginitis y vulvovaginitis (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 30800001 vaginitis
54 198212006 "vaginitis y vulvovaginitis (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 63144007 vulvitis
47 170177007 "examen a los 15 años (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 783260003 "examen pediátrico a los 15 años"
1 249485007 "comida atascada al deglutir (trastorno)" duplicado "IGUAL QUE" 288945004 "dificultad para tragar alimentos"
4 268194008 "quiste pulmonar solitario (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 762195006 "quiste broncogénico congénito"
1 268554002 "cribado para la detección de retraso mental/madurativo (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 763625008 "cribado para discapacidad intelectual"
1 268554002 "cribado para la detección de retraso mental/madurativo (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 275976000 "cribado para la detección de retraso madurativo"
1 281097001 "derivación para investigación (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 306228005 "derivación para investigación diagnóstica"
2 275738004 "titulación de antiestreptolisina O (procedimiento)" duplicado "IGUAL QUE" 82703001 "título de antiestreptolisina O"
29 325368007 "dexametasona, 2 mg/5 ml, líquido (producto)" "no conformidad de componente con la política editorial"   
1 325379002 "hidrocortisona, 100 mg/ml, solución inyectable, ampolla de 5 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781932003 "hidrocortisona (como fosfato sódico de hidrocortisona) 100 mg/ml de solución inyectable"
43 327450009 "sulfato ferroso, 116 mg/ml, gotas (producto)" obsoleto "REEMPLAZADO POR" 785001009 "sulfato ferroso 116 mg/ml, solución oral"
1 34242002 "sífilis en la madre que complica el embarazo, el nacimiento Y/O el puerperio (trastorno)" duplicado "IGUAL QUE" 199154009 "sífilis materna durante el embarazo, parto y puerperio"
5 374294006 "producto que contiene levotiroxina sódica 25 microgramos por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783642005 "levotiroxina sódica anhidra 25 microgramos por cada comprimido para administración oral"
7 377072000 "dexametasona 0,5mg/5 ml, elixir (producto)" obsoleto "REEMPLAZADO POR" 325365005 "dexametasona 100 microgramos/ml, solución oral"
2 377427000 "ácido fólico+hierro, 1 mg/100 mg, líquido (producto)" "no conformidad de componente con la política editorial"   
1 364529009 "aspecto de la piel (entidad observable)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 364528001 "característica observable de la piel"
1 322281008 "paracetamol, 120 mg/5 ml, solución oral sin azúcar (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 322238005 "paracetamol 24 mg/ml, solución oral"
2 323569002 "amoxicilina + clavulanato de potasio, 250 mg/62,5 mg/5 ml, suspensión sin azúcar (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766533009 "amoxicilina (como trihidrato de amoxicilina) 50 mg/ml y ácido clavulánico (como clavulanato de potasio) 12,5 mg/ml suspensión para administración oral"
11 323740008 "amoxicilina, 250 mg/5 ml, suspensión oral sin azúcar (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 323733007 "amoxicilina (como trihidrato de amoxicilina) 50 mg/ml, suspensión oral"
63 323813001 "producto que contiene cefadroxilo 500 mg por cada cápsula para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783313009 "cefadroxilo (como monohidrato de cefadroxilo) 500 mg por cada cápsula para administración oral de liberación convencional"
47 289885003 "menstruación ausente (hallazgo)" duplicado "IGUAL QUE" 14302001 amenorrea
9 416300008 "queratitis epitelial punteada (trastorno)" duplicado "IGUAL QUE" 42513006 "queratitis punteada superficial"
4 403195001 "quemadura por luz ultravioleta B (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 733209003 "quemadura de la piel causada por exposición a fuente artificial de radiación ultravioleta"
4 403195001 "quemadura por luz ultravioleta B (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 238520006 "quemadura por tratamiento con rayos ultravioletas B"
3 399202009 "amputación transmetatarsiana (procedimiento)" duplicado "IGUAL QUE" 265739006 "amputación a nivel de los metatarsianos"
1 449838006 "quiste benigno de mama (trastorno)" erróneo "REEMPLAZADO POR" 399294002 "quiste de mama"
4 5846007 "radiografía diagnóstica de dedo de pie (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 785849002 "estudio radiográfico de dedo de pie"
2 54267006 "criptorquiectomía unilateral (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 767347001 "resección de testículo izquierdo no descendido completo"
2 54267006 "criptorquiectomía unilateral (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 767348006 "resección de testículo derecho no descendido completo"
1 46629009 "acroqueratosis (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 238640007 "acroqueratosis paraneoplásica de Bazex"
12 81064004 "preparado con vitamina B>12< (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781629003 "producto que contiene vitamina B12 y derivado de vitamina B12"
1 209496002 "esguince de tendón del pulgar (trastorno)" erróneo "REEMPLAZADO POR" 781387006 "distensión de tendón del pulgar"
13 209499009 "esguince de tendón de dedo de la mano (trastorno)" erróneo "REEMPLAZADO POR" 781439002 "distensión de tendón de dedo de la mano"
1 210374005 "ruptura dental con complicación (trastorno)" duplicado "IGUAL QUE" 58411009 "diente roto con complicación"
1 210974002 "secuelas de quemaduras, congelamiento y acción de la corrosión en el tronco (trastorno)" "no conformidad de componente con la política editorial"   
3 211879003 "quemadura de muñeca(s) y mano(s) (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 771455002 "quemadura de ambas muñecas y manos"
19 191829009 "drogadependencia: cocaína (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 31956009 "dependencia de cocaína"
1 215167008 "accidente de bicicleta caída de la misma, ciclista lesionado (evento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 269660004 "caída de vehículo a pedal sin colisión"
52 196867008 "hernia umbilical no complicada (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 396347007 "hernia umbilical"
9 101904001 "enantato de testosterona (producto)" "no conformidad de componente con la política editorial"   
5 162373007 "tiene sangrados nasales - epistaxis (trastorno)" erróneo "REEMPLAZADO POR" 249366005 "sangrado de la nariz"
2 189064000 "neoplasia benigna de la piel del cuello y del cuero cabelludo (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 297134004 "neoplasia benigna de la piel de cuello y cuero cabelludo"
2 189064000 "neoplasia benigna de la piel del cuello y del cuero cabelludo (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 92375009 "neoplasia benigna de la piel del cuero cabelludo"
1 160241005 "se realizó historia clínica intermedia (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 444438001 "historia clínica obtenida de sujeto"
4 160830003 "problema de relación del niño (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 160822004 "problemas en las relaciones"
56 267425008 "intolerancia a la lactosa (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 785696007 "síndrome de malabsorción debido a intolerancia a la lactosa"
130 262003004 "solución salina normal (producto)" obsoleto "REEMPLAZADO POR" 777553004 "producto con cloruro de sodio como único ingrediente"
6 331285009 "gluconato de clorhexidina, 0,2%, colutorio (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766593006 "gluconato de clorhexidina 2 mg/ml solución para administración oromucosa"
2 347222002 "prednisolona, 0,3%, colirio (producto)" obsoleto "REEMPLAZADO POR" 784638002 "prednisolona (como fosfato de prednisolona sódica) 3 mg/ml, solución oftálmica"
3 350472006 "anticoagulante derivado de la cumarina (producto)" "no conformidad de componente con la política editorial"   
1 359282000 "etanercept, 25 mg, polvo y solvente para solución inyectable, vial (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766122002 "etanercept 25 mg polvo para solución inyectable, vial"
11 374033005 "lansoprazol, 15 mg, suspensión (producto)" "no conformidad de componente con la política editorial"   
2 375142007 "oxígeno, 99% (producto)" "no conformidad de componente con la política editorial"   
2 317328008 "combinación de fármacos para curación de úlceras (producto)" "no conformidad de componente con la política editorial"   
2 321762002 "amitriptilina, 50 mg/5 ml, solución oral sin azúcar (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766460000 "clorhidrato de amitriptilina 10 mg/ml solución para administración oral"
5 321959007 "producto que contiene sertralina 50 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783381001 "sertralina (como clorhidrato de sertralina) 50 mg por cada comprimido para administración oral"
19 416193009 "estado de registro de diabetes (hallazgo)" "no conformidad de componente con la política editorial"   
51 407843008 "acetato de medroxiprogesterona 150 mg/ml, inyectable (producto)" "no conformidad de componente con la política editorial"   
2 398652001 "ataque vasovagal (trastorno)" duplicado "IGUAL QUE" 398665005 "síncope vasovagal"
1 400816001 "polisacárido neumocócico, 25 mcg/0,5 ml, solución inyectable, jeringa de 0,5 ml (producto)" "no conformidad de componente con la política editorial"   
14 421512008 "exantema viral inespecífico (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 49882001 "exantema viral"
8 424689002 "carvedilol, 10 mg, cápsula de liberación controlada (producto)" obsoleto "REEMPLAZADO POR" 778658001 "producto con carvedilol para administración oral como único ingrediente"
15 433181003 "amoxicilina, 775 mg, comprimido de liberación prolongada (producto)" obsoleto "REEMPLAZADO POR" 785997000 "amoxicilina anhidra (como amoxicilina) 775 mg por cada comprimido de liberación prolongada para administración oral"
36 49992008 "fosfato sódico de dexametasona (producto)" "no conformidad de componente con la política editorial"   
1 714597007 "implante liberador de etonogestrel (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 771694005 "producto con etonogestrel para administración subcutánea"
2 718278004 "diclofenaco dieteilamonio (producto)" "no conformidad de componente con la política editorial"   
22 8197001 "acrodermatitis (trastorno)" duplicado "IGUAL QUE" 82721003 "síndrome de Gianotti-Crosti"
1 135909003 "clorhidrato de amiodarona, 30 mg/ml, solución inyectable, jeringa precargada de 10 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781765004 "clorhidrato de amiodarona 30 mg/ml de solución inyectable de liberación convencional"
4 329600004 "diclofenaco sódico, 100 mg, cápsula de liberación modificada (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 765888007 "producto que contiene exactamente diclofenaco sódico 100 miligramos por cada cápsula de liberación prolongada para administración oral"
1 376373008 "clorhidrato de diltiazem, 25 mg (producto)" "no conformidad de componente con la política editorial"   
11 320276009 "salmeterol+propionato de fluticasona, 25 mcg/250 mcg, inhalador sin clorofluorocarbono (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 770306001 "propionato de fluticasona 250 microgramos y salmeterol (como xinafoato de salmeterol) 25 microgramos por cada disparo de suspensión para inhalación presurizada"
1 321635004 "producto que contiene quetiapina 150 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783585006 "quetiapina (como fumarato de quetiapina) 150 mg por cada comprimido para administración oral"
11 423780003 "carvedilol, 40 mg, cápsula de liberación controlada (producto)" obsoleto "REEMPLAZADO POR" 778658001 "producto con carvedilol para administración oral como único ingrediente"
